ID,Data,Categoria,Descrição,Valor,Forma de Pagamento,Renda Mensal,Localização
274,2024-07-16,Saúde,Despesa 274 em saúde,1220.83,Dinheiro,3500.0,São Paulo
275,2024-09-21,Entretenimento,Despesa 275 em entretenimento,68.89,Dinheiro,3500.0,Belo Horizonte
276,2023-11-15,Transporte,Despesa 276 em transporte,644.67,Transferência,3500.0,Rio de Janeiro
277,2024-01-02,Alimentação,Despesa 277 em alimentação,856.03,Cartão de Crédito,3500.0,Curitiba
278,2024-10-04,Saúde,Despesa 278 em saúde,1306.38,Dinheiro,3500.0,São Paulo
279,2023-11-17,Entretenimento,Despesa 279 em entretenimento,45.43,Dinheiro,3500.0,Belo Horizonte
280,2024-08-29,Moradia,Despesa 280 em moradia,1240.67,Dinheiro,3500.0,Belo Horizonte
281,2024-07-31,Entretenimento,Despesa 281 em entretenimento,182.33,Dinheiro,3500.0,São Paulo
282,2024-07-07,Moradia,Despesa 282 em moradia,1282.87,Cartão de Crédito,3500.0,São Paulo
283,2024-08-27,Moradia,Despesa 283 em moradia,249.75,Transferência,3500.0,Salvador
284,2024-01-16,Alimentação,Despesa 284 em alimentação,302.78,Transferência,3500.0,Curitiba
285,2024-08-24,Transporte,Despesa 285 em transporte,670.01,Dinheiro,3500.0,Belo Horizonte
286,2023-10-21,Entretenimento,Despesa 286 em entretenimento,1496.91,Transferência,3500.0,Belo Horizonte
287,2024-08-03,Moradia,Despesa 287 em moradia,97.94,Cartão de Crédito,3500.0,Salvador
288,2023-11-16,Saúde,Despesa 288 em saúde,1138.97,Dinheiro,3500.0,Belo Horizonte
289,2024-09-30,Alimentação,Despesa 289 em alimentação,1305.65,Dinheiro,3500.0,Curitiba
290,2024-10-12,Entretenimento,Despesa 290 em entretenimento,954.61,Transferência,3500.0,São Paulo
291,2024-03-20,Transporte,Despesa 291 em transporte,1048.71,Transferência,3500.0,Curitiba
292,2023-12-12,Entretenimento,Despesa 292 em entretenimento,258.09,Cartão de Crédito,3500.0,Belo Horizonte
293,2024-07-12,Entretenimento,Despesa 293 em entretenimento,891.61,Dinheiro,3500.0,Salvador
294,2024-10-06,Alimentação,Despesa 294 em alimentação,1284.03,Cartão de Crédito,3500.0,São Paulo
295,2024-04-01,Entretenimento,Despesa 295 em entretenimento,925.75,Cartão de Crédito,3500.0,Salvador
296,2024-05-14,Entretenimento,Despesa 296 em entretenimento,1218.95,Transferência,3500.0,Rio de Janeiro
297,2024-03-08,Transporte,Despesa 297 em transporte,327.11,Dinheiro,3500.0,Curitiba
298,2024-10-11,Entretenimento,Despesa 298 em entretenimento,666.49,Dinheiro,3500.0,Curitiba
299,2024-06-22,Entretenimento,Despesa 299 em entretenimento,1218.64,Transferência,3500.0,São Paulo
300,2024-05-10,Saúde,Despesa 300 em saúde,91.82,Cartão de Crédito,3500.0,Belo Horizonte
301,2024-10-09,Moradia,Despesa 301 em moradia,1325.53,Cartão de Crédito,3500.0,Curitiba
302,2023-12-11,Saúde,Despesa 302 em saúde,803.45,Dinheiro,3500.0,Rio de Janeiro
303,2024-09-14,Alimentação,Despesa 303 em alimentação,945.23,Transferência,3500.0,Salvador
304,2024-06-27,Alimentação,Despesa 304 em alimentação,878.23,Transferência,3500.0,São Paulo
305,2024-02-04,Transporte,Despesa 305 em transporte,515.04,Transferência,3500.0,São Paulo
306,2023-12-29,Transporte,Despesa 306 em transporte,851.01,Dinheiro,3500.0,Rio de Janeiro
307,2024-06-24,Alimentação,Despesa 307 em alimentação,1326.99,Cartão de Crédito,3500.0,Belo Horizonte
308,2024-04-01,Transporte,Despesa 308 em transporte,1209.73,Transferência,3500.0,Curitiba
309,2024-09-29,Alimentação,Despesa 309 em alimentação,877.98,Cartão de Crédito,3500.0,Rio de Janeiro
310,2024-01-19,Moradia,Despesa 310 em moradia,1277.83,Transferência,3500.0,Rio de Janeiro
311,2024-07-04,Transporte,Despesa 311 em transporte,1472.06,Dinheiro,3500.0,Salvador
312,2024-09-20,Moradia,Despesa 312 em moradia,1324.02,Cartão de Crédito,3500.0,São Paulo
313,2024-02-04,Transporte,Despesa 313 em transporte,313.32,Transferência,3500.0,São Paulo
314,2024-09-11,Transporte,Despesa 314 em transporte,204.69,Cartão de Crédito,3500.0,Salvador
315,2024-08-27,Entretenimento,Despesa 315 em entretenimento,407.84,Cartão de Crédito,3500.0,Rio de Janeiro
316,2024-06-10,Saúde,Despesa 316 em saúde,1159.01,Transferência,3500.0,Rio de Janeiro
317,2023-12-30,Alimentação,Despesa 317 em alimentação,218.4,Dinheiro,3500.0,Rio de Janeiro
318,2024-06-05,Moradia,Despesa 318 em moradia,744.37,Cartão de Crédito,3500.0,Salvador
319,2024-01-21,Entretenimento,Despesa 319 em entretenimento,181.82,Transferência,3500.0,Curitiba
320,2024-09-30,Saúde,Despesa 320 em saúde,345.33,Cartão de Crédito,3500.0,Belo Horizonte
321,2024-02-26,Transporte,Despesa 321 em transporte,856.63,Dinheiro,3500.0,Rio de Janeiro
322,2024-03-02,Transporte,Despesa 322 em transporte,1343.57,Transferência,3500.0,Curitiba
323,2023-12-30,Transporte,Despesa 323 em transporte,81.37,Cartão de Crédito,3500.0,Salvador
324,2024-06-26,Saúde,Despesa 324 em saúde,673.65,Transferência,3500.0,Salvador
325,2024-03-01,Entretenimento,Despesa 325 em entretenimento,382.4,Cartão de Crédito,3500.0,Curitiba
326,2024-07-24,Alimentação,Despesa 326 em alimentação,1287.38,Cartão de Crédito,3500.0,Rio de Janeiro
327,2024-03-24,Entretenimento,Despesa 327 em entretenimento,353.5,Dinheiro,3500.0,Curitiba
328,2023-12-03,Moradia,Despesa 328 em moradia,403.13,Transferência,3500.0,São Paulo
329,2024-09-29,Moradia,Despesa 329 em moradia,132.41,Transferência,3500.0,Belo Horizonte
330,2023-10-29,Entretenimento,Despesa 330 em entretenimento,96.71,Transferência,3500.0,Curitiba
331,2024-07-11,Saúde,Despesa 331 em saúde,643.4,Cartão de Crédito,3500.0,Rio de Janeiro
332,2024-08-27,Moradia,Despesa 332 em moradia,1171.33,Transferência,3500.0,Rio de Janeiro
333,2023-11-19,Transporte,Despesa 333 em transporte,330.19,Cartão de Crédito,3500.0,Rio de Janeiro
334,2024-02-24,Saúde,Despesa 334 em saúde,430.18,Cartão de Crédito,3500.0,São Paulo
335,2024-03-26,Alimentação,Despesa 335 em alimentação,244.0,Dinheiro,3500.0,Salvador
336,2024-01-09,Alimentação,Despesa 336 em alimentação,1199.22,Transferência,3500.0,Rio de Janeiro
337,2024-09-22,Saúde,Despesa 337 em saúde,651.67,Dinheiro,3500.0,Curitiba
338,2024-09-08,Entretenimento,Despesa 338 em entretenimento,952.4,Dinheiro,3500.0,Salvador
339,2024-02-14,Transporte,Despesa 339 em transporte,115.49,Cartão de Crédito,3500.0,Salvador
340,2024-04-27,Moradia,Despesa 340 em moradia,124.53,Dinheiro,3500.0,São Paulo
341,2024-10-07,Alimentação,Despesa 341 em alimentação,876.49,Transferência,3500.0,Rio de Janeiro
342,2023-11-22,Alimentação,Despesa 342 em alimentação,1250.88,Cartão de Crédito,3500.0,Belo Horizonte
343,2024-07-23,Moradia,Despesa 343 em moradia,1163.08,Dinheiro,3500.0,São Paulo
344,2023-11-27,Entretenimento,Despesa 344 em entretenimento,683.03,Transferência,3500.0,Rio de Janeiro
345,2023-12-24,Saúde,Despesa 345 em saúde,1032.19,Dinheiro,3500.0,Curitiba
346,2024-09-30,Saúde,Despesa 346 em saúde,592.36,Transferência,3500.0,Curitiba
347,2024-01-15,Moradia,Despesa 347 em moradia,623.77,Dinheiro,3500.0,Curitiba
348,2024-04-06,Saúde,Despesa 348 em saúde,463.48,Transferência,3500.0,São Paulo
349,2024-01-05,Alimentação,Despesa 349 em alimentação,363.74,Dinheiro,3500.0,São Paulo
350,2023-11-26,Moradia,Despesa 350 em moradia,580.26,Transferência,3500.0,Curitiba
351,2024-08-05,Saúde,Despesa 351 em saúde,1087.17,Dinheiro,3500.0,Belo Horizonte
352,2024-02-22,Moradia,Despesa 352 em moradia,1431.63,Dinheiro,3500.0,Salvador
353,2024-06-29,Transporte,Despesa 353 em transporte,681.68,Dinheiro,3500.0,Curitiba
354,2024-05-14,Saúde,Despesa 354 em saúde,422.4,Dinheiro,3500.0,Rio de Janeiro
355,2024-03-04,Saúde,Despesa 355 em saúde,1206.02,Dinheiro,3500.0,Salvador
356,2024-07-13,Transporte,Despesa 356 em transporte,225.3,Cartão de Crédito,3500.0,Rio de Janeiro
357,2024-02-05,Alimentação,Despesa 357 em alimentação,344.19,Dinheiro,3500.0,São Paulo
358,2024-04-19,Transporte,Despesa 358 em transporte,38.03,Dinheiro,3500.0,Salvador
359,2024-10-06,Transporte,Despesa 359 em transporte,695.44,Cartão de Crédito,3500.0,Rio de Janeiro
360,2024-09-24,Saúde,Despesa 360 em saúde,22.65,Transferência,3500.0,Rio de Janeiro
361,2024-03-14,Alimentação,Despesa 361 em alimentação,755.32,Cartão de Crédito,3500.0,Curitiba
362,2024-09-19,Transporte,Despesa 362 em transporte,618.42,Cartão de Crédito,3500.0,Belo Horizonte
363,2024-01-28,Saúde,Despesa 363 em saúde,741.64,Dinheiro,3500.0,Belo Horizonte
364,2024-07-29,Moradia,Despesa 364 em moradia,1442.38,Cartão de Crédito,3500.0,São Paulo
365,2024-07-01,Saúde,Despesa 365 em saúde,1307.86,Dinheiro,3500.0,Rio de Janeiro
366,2024-03-25,Saúde,Despesa 366 em saúde,1386.39,Transferência,3500.0,Belo Horizonte
367,2023-11-21,Moradia,Despesa 367 em moradia,1397.49,Transferência,3500.0,Salvador
368,2024-08-17,Entretenimento,Despesa 368 em entretenimento,290.85,Dinheiro,3500.0,Curitiba
369,2024-05-23,Entretenimento,Despesa 369 em entretenimento,372.87,Dinheiro,3500.0,Belo Horizonte
370,2024-09-03,Entretenimento,Despesa 370 em entretenimento,243.02,Dinheiro,3500.0,Rio de Janeiro
371,2023-12-25,Moradia,Despesa 371 em moradia,1351.59,Transferência,3500.0,Curitiba
372,2024-01-20,Entretenimento,Despesa 372 em entretenimento,1166.65,Dinheiro,3500.0,Rio de Janeiro
373,2024-08-26,Transporte,Despesa 373 em transporte,1076.64,Dinheiro,3500.0,Belo Horizonte
374,2024-06-24,Moradia,Despesa 374 em moradia,706.69,Dinheiro,3500.0,São Paulo
375,2023-12-24,Moradia,Despesa 375 em moradia,1246.17,Transferência,3500.0,São Paulo
376,2024-03-28,Saúde,Despesa 376 em saúde,443.66,Dinheiro,3500.0,Salvador
377,2023-10-23,Alimentação,Despesa 377 em alimentação,242.17,Transferência,3500.0,Curitiba
378,2023-11-27,Alimentação,Despesa 378 em alimentação,1185.22,Transferência,3500.0,Rio de Janeiro
379,2024-08-05,Moradia,Despesa 379 em moradia,1093.18,Cartão de Crédito,3500.0,Rio de Janeiro
380,2024-02-21,Alimentação,Despesa 380 em alimentação,615.7,Dinheiro,3500.0,Salvador
381,2024-02-18,Alimentação,Despesa 381 em alimentação,765.83,Transferência,3500.0,Salvador
382,2023-11-15,Transporte,Despesa 382 em transporte,89.91,Dinheiro,3500.0,São Paulo
383,2023-12-10,Entretenimento,Despesa 383 em entretenimento,1424.65,Transferência,3500.0,Salvador
384,2024-01-10,Entretenimento,Despesa 384 em entretenimento,855.23,Dinheiro,3500.0,Salvador
385,2024-09-21,Transporte,Despesa 385 em transporte,1462.82,Cartão de Crédito,3500.0,São Paulo
386,2024-04-02,Alimentação,Despesa 386 em alimentação,840.87,Dinheiro,3500.0,Salvador
387,2024-06-23,Moradia,Despesa 387 em moradia,947.27,Cartão de Crédito,3500.0,Curitiba
388,2024-07-31,Moradia,Despesa 388 em moradia,862.79,Cartão de Crédito,3500.0,Salvador
389,2024-05-20,Saúde,Despesa 389 em saúde,733.08,Transferência,3500.0,Rio de Janeiro
390,2024-04-04,Alimentação,Despesa 390 em alimentação,855.53,Transferência,3500.0,Belo Horizonte
391,2024-10-07,Saúde,Despesa 391 em saúde,918.42,Transferência,3500.0,Belo Horizonte
392,2023-12-12,Alimentação,Despesa 392 em alimentação,757.53,Cartão de Crédito,3500.0,Rio de Janeiro
393,2024-01-02,Saúde,Despesa 393 em saúde,465.75,Dinheiro,3500.0,São Paulo
394,2024-09-24,Entretenimento,Despesa 394 em entretenimento,92.1,Cartão de Crédito,3500.0,São Paulo
395,2024-08-01,Alimentação,Despesa 395 em alimentação,397.16,Dinheiro,3500.0,Salvador
396,2024-04-17,Alimentação,Despesa 396 em alimentação,78.94,Cartão de Crédito,3500.0,Salvador
397,2024-02-21,Moradia,Despesa 397 em moradia,218.8,Cartão de Crédito,3500.0,São Paulo
398,2024-01-27,Transporte,Despesa 398 em transporte,313.35,Cartão de Crédito,3500.0,Rio de Janeiro
399,2024-01-01,Moradia,Despesa 399 em moradia,1056.54,Transferência,3500.0,Curitiba
400,2024-02-03,Saúde,Despesa 400 em saúde,916.78,Cartão de Crédito,3500.0,Curitiba
401,2023-11-26,Saúde,Despesa 401 em saúde,765.23,Dinheiro,3500.0,Belo Horizonte
402,2023-11-07,Alimentação,Despesa 402 em alimentação,175.24,Transferência,3500.0,Curitiba
403,2024-09-01,Transporte,Despesa 403 em transporte,434.17,Transferência,3500.0,Curitiba
404,2024-06-26,Entretenimento,Despesa 404 em entretenimento,1356.1,Cartão de Crédito,3500.0,Rio de Janeiro
405,2024-06-09,Transporte,Despesa 405 em transporte,1440.9,Cartão de Crédito,3500.0,Salvador
406,2023-11-26,Alimentação,Despesa 406 em alimentação,638.96,Cartão de Crédito,3500.0,Salvador
407,2024-09-13,Entretenimento,Despesa 407 em entretenimento,142.14,Transferência,3500.0,Belo Horizonte
408,2024-05-19,Moradia,Despesa 408 em moradia,1003.6,Transferência,3500.0,Salvador
409,2024-04-13,Entretenimento,Despesa 409 em entretenimento,223.15,Dinheiro,3500.0,São Paulo
410,2023-11-10,Alimentação,Despesa 410 em alimentação,748.27,Transferência,3500.0,Salvador
411,2024-02-15,Entretenimento,Despesa 411 em entretenimento,364.25,Cartão de Crédito,3500.0,São Paulo
412,2024-01-10,Entretenimento,Despesa 412 em entretenimento,1364.89,Transferência,3500.0,Belo Horizonte
413,2024-09-09,Entretenimento,Despesa 413 em entretenimento,218.13,Dinheiro,3500.0,Rio de Janeiro
414,2024-07-26,Entretenimento,Despesa 414 em entretenimento,734.63,Cartão de Crédito,3500.0,Curitiba
415,2024-09-28,Transporte,Despesa 415 em transporte,496.78,Dinheiro,3500.0,São Paulo
416,2024-10-14,Moradia,Despesa 416 em moradia,1460.13,Transferência,3500.0,Salvador
417,2024-02-26,Moradia,Despesa 417 em moradia,971.98,Dinheiro,3500.0,Salvador
418,2024-03-07,Moradia,Despesa 418 em moradia,707.41,Transferência,3500.0,Salvador
419,2024-09-20,Alimentação,Despesa 419 em alimentação,1047.11,Dinheiro,3500.0,Rio de Janeiro
420,2023-11-26,Alimentação,Despesa 420 em alimentação,442.95,Dinheiro,3500.0,São Paulo
421,2024-06-23,Transporte,Despesa 421 em transporte,402.15,Cartão de Crédito,3500.0,Belo Horizonte
422,2023-12-09,Moradia,Despesa 422 em moradia,1382.6,Cartão de Crédito,3500.0,Salvador
423,2024-06-08,Saúde,Despesa 423 em saúde,16.71,Dinheiro,3500.0,Belo Horizonte
424,2024-05-14,Entretenimento,Despesa 424 em entretenimento,1249.75,Cartão de Crédito,3500.0,Curitiba
425,2023-11-03,Alimentação,Despesa 425 em alimentação,335.02,Cartão de Crédito,3500.0,Rio de Janeiro
426,2024-05-26,Saúde,Despesa 426 em saúde,235.32,Cartão de Crédito,3500.0,Curitiba
427,2024-08-22,Alimentação,Despesa 427 em alimentação,744.68,Cartão de Crédito,3500.0,Belo Horizonte
428,2024-01-26,Entretenimento,Despesa 428 em entretenimento,504.66,Dinheiro,3500.0,Belo Horizonte
429,2023-11-12,Alimentação,Despesa 429 em alimentação,635.3,Cartão de Crédito,3500.0,Rio de Janeiro
430,2024-06-17,Saúde,Despesa 430 em saúde,744.63,Dinheiro,3500.0,Curitiba
431,2024-02-29,Transporte,Despesa 431 em transporte,1191.7,Transferência,3500.0,Rio de Janeiro
432,2024-05-06,Entretenimento,Despesa 432 em entretenimento,378.95,Transferência,3500.0,Curitiba
433,2023-10-18,Saúde,Despesa 433 em saúde,526.49,Cartão de Crédito,3500.0,São Paulo
434,2023-11-23,Alimentação,Despesa 434 em alimentação,1103.34,Transferência,3500.0,Rio de Janeiro
435,2024-09-28,Entretenimento,Despesa 435 em entretenimento,358.38,Cartão de Crédito,3500.0,Belo Horizonte
436,2024-01-09,Moradia,Despesa 436 em moradia,37.55,Dinheiro,3500.0,Curitiba
437,2024-10-14,Entretenimento,Despesa 437 em entretenimento,583.79,Dinheiro,3500.0,Curitiba
438,2024-01-08,Transporte,Despesa 438 em transporte,1230.26,Cartão de Crédito,3500.0,Belo Horizonte
439,2023-10-29,Saúde,Despesa 439 em saúde,843.14,Cartão de Crédito,3500.0,Curitiba
440,2024-01-25,Transporte,Despesa 440 em transporte,1145.37,Cartão de Crédito,3500.0,Curitiba
441,2024-07-23,Entretenimento,Despesa 441 em entretenimento,725.76,Transferência,3500.0,Rio de Janeiro
442,2024-08-31,Alimentação,Despesa 442 em alimentação,1296.19,Cartão de Crédito,3500.0,São Paulo
443,2024-09-22,Saúde,Despesa 443 em saúde,150.48,Cartão de Crédito,3500.0,Rio de Janeiro
444,2024-02-27,Entretenimento,Despesa 444 em entretenimento,1463.68,Transferência,3500.0,São Paulo
445,2024-04-15,Entretenimento,Despesa 445 em entretenimento,1401.94,Dinheiro,3500.0,São Paulo
446,2024-03-31,Saúde,Despesa 446 em saúde,674.79,Dinheiro,3500.0,São Paulo
447,2024-08-25,Transporte,Despesa 447 em transporte,1171.31,Cartão de Crédito,3500.0,Curitiba
448,2023-12-17,Saúde,Despesa 448 em saúde,534.43,Dinheiro,3500.0,Curitiba
449,2024-07-25,Alimentação,Despesa 449 em alimentação,1260.54,Cartão de Crédito,3500.0,Curitiba
450,2023-11-16,Transporte,Despesa 450 em transporte,1384.16,Transferência,3500.0,Curitiba
451,2024-04-15,Moradia,Despesa 451 em moradia,1223.77,Dinheiro,3500.0,Curitiba
452,2024-03-03,Entretenimento,Despesa 452 em entretenimento,530.76,Dinheiro,3500.0,Salvador
453,2024-05-05,Saúde,Despesa 453 em saúde,610.08,Dinheiro,3500.0,Rio de Janeiro
454,2023-12-13,Moradia,Despesa 454 em moradia,48.7,Transferência,3500.0,Curitiba
455,2023-12-11,Transporte,Despesa 455 em transporte,1438.91,Transferência,3500.0,Curitiba
456,2024-08-07,Transporte,Despesa 456 em transporte,270.26,Cartão de Crédito,3500.0,São Paulo
457,2024-08-06,Moradia,Despesa 457 em moradia,143.33,Cartão de Crédito,3500.0,Belo Horizonte
458,2024-03-28,Transporte,Despesa 458 em transporte,1209.3,Cartão de Crédito,3500.0,Salvador
459,2023-11-04,Alimentação,Despesa 459 em alimentação,658.21,Transferência,3500.0,Rio de Janeiro
460,2024-02-06,Moradia,Despesa 460 em moradia,321.72,Transferência,3500.0,Belo Horizonte
461,2024-02-01,Moradia,Despesa 461 em moradia,985.24,Transferência,3500.0,Belo Horizonte
462,2024-05-06,Moradia,Despesa 462 em moradia,267.74,Cartão de Crédito,3500.0,Belo Horizonte
463,2024-05-15,Transporte,Despesa 463 em transporte,1390.11,Dinheiro,3500.0,Rio de Janeiro
464,2024-08-07,Alimentação,Despesa 464 em alimentação,1354.92,Cartão de Crédito,3500.0,São Paulo
465,2024-10-05,Transporte,Despesa 465 em transporte,432.94,Dinheiro,3500.0,São Paulo
466,2023-11-13,Saúde,Despesa 466 em saúde,612.46,Dinheiro,3500.0,Curitiba
467,2024-06-05,Moradia,Despesa 467 em moradia,292.53,Dinheiro,3500.0,Belo Horizonte
468,2024-07-02,Saúde,Despesa 468 em saúde,719.41,Transferência,3500.0,Salvador
469,2024-02-25,Transporte,Despesa 469 em transporte,405.93,Transferência,3500.0,Belo Horizonte
470,2024-05-11,Moradia,Despesa 470 em moradia,1104.81,Transferência,3500.0,São Paulo
471,2024-08-11,Moradia,Despesa 471 em moradia,425.13,Dinheiro,3500.0,Curitiba
472,2024-03-22,Transporte,Despesa 472 em transporte,1001.27,Transferência,3500.0,Curitiba
473,2024-05-05,Entretenimento,Despesa 473 em entretenimento,1339.46,Cartão de Crédito,3500.0,São Paulo
474,2024-08-31,Alimentação,Despesa 474 em alimentação,1211.1,Transferência,3500.0,Curitiba
475,2024-02-16,Transporte,Despesa 475 em transporte,950.55,Cartão de Crédito,3500.0,Belo Horizonte
476,2024-05-21,Transporte,Despesa 476 em transporte,708.48,Dinheiro,3500.0,São Paulo
477,2024-03-11,Entretenimento,Despesa 477 em entretenimento,547.08,Dinheiro,3500.0,Rio de Janeiro
478,2024-08-07,Moradia,Despesa 478 em moradia,876.04,Dinheiro,3500.0,Belo Horizonte
479,2024-06-04,Entretenimento,Despesa 479 em entretenimento,392.63,Cartão de Crédito,3500.0,Curitiba
480,2024-01-25,Alimentação,Despesa 480 em alimentação,1361.86,Cartão de Crédito,3500.0,Belo Horizonte
481,2024-06-17,Saúde,Despesa 481 em saúde,412.27,Cartão de Crédito,3500.0,Rio de Janeiro
482,2024-09-05,Moradia,Despesa 482 em moradia,1229.79,Dinheiro,3500.0,Rio de Janeiro
483,2024-04-21,Entretenimento,Despesa 483 em entretenimento,355.77,Cartão de Crédito,3500.0,Curitiba
484,2024-07-09,Saúde,Despesa 484 em saúde,1103.65,Dinheiro,3500.0,Salvador
485,2024-01-01,Saúde,Despesa 485 em saúde,210.53,Transferência,3500.0,Curitiba
